Gene stable ID	CDS Length	Transcript count
ENSG00000274780	4947	6
ENSG00000274780	4938	6
ENSG00000274780	4944	6
ENSG00000274780		6
ENSG00000275623	1026	1
ENSG00000280716		4
ENSG00000277642		1
ENSG00000281830		1
ENSG00000281916		1
ENSG00000276052		1
ENSG00000277400	375	1
ENSG00000274847	390	1
ENSG00000274971	987	1
ENSG00000276086	1233	1
ENSG00000263314		1
ENSG00000275731	906	1
ENSG00000277374		1
ENSG00000274404	1899	2
ENSG00000274404	1980	2
ENSG00000260873		6
ENSG00000260873	186	6
ENSG00000260873	580	6
ENSG00000260873	149	6
ENSG00000262159		1
ENSG00000282734		1
ENSG00000281997		1
ENSG00000262592		1
ENSG00000282141		1
ENSG00000262036		1
ENSG00000282001		1
ENSG00000282152	1202	2
ENSG00000281537		1
ENSG00000275987		1
ENSG00000278429		2
ENSG00000280476		1
ENSG00000268674	510	1
ENSG00000262788	636	10
ENSG00000262788	1535	10
ENSG00000262788	1190	10
ENSG00000262788	1352	10
ENSG00000262788		10
ENSG00000262788	212	10
ENSG00000262788	151	10
ENSG00000277475	531	1
ENSG00000274040		1
ENSG00000275405		1
ENSG00000281953		1
ENSG00000273603	915	1
ENSG00000281999		1
ENSG00000275596	1128	1
ENSG00000276374		1
ENSG00000280787		3
ENSG00000278688		1
ENSG00000282044		1
ENSG00000273922		2
ENSG00000278728		5
ENSG00000278728	986	5
ENSG00000278728	327	5
ENSG00000275608	1149	2
ENSG00000275608	1167	2
ENSG00000281122		1
ENSG00000281828		1
ENSG00000281846		1
ENSG00000281422		1
ENSG00000281356		2
ENSG00000273748	372	1
ENSG00000280700		1
ENSG00000276062		1
ENSG00000276377		1
ENSG00000277205		1
ENSG00000274906		1
ENSG00000262354		1
ENSG00000262579		1
ENSG00000281038	930	1
ENSG00000263150	948	1
ENSG00000281773		1
ENSG00000281819		1
ENSG00000262315	960	1
ENSG00000280750		1
ENSG00000280577		1
ENSG00000280613		13
ENSG00000261897	1023	1
ENSG00000262851	1080	1
ENSG00000280617		1
ENSG00000280712		1
ENSG00000262755	939	1
ENSG00000262611	936	2
ENSG00000262611	927	2
ENSG00000263127		1
ENSG00000281800		1
ENSG00000282377		2
ENSG00000280821		1
ENSG00000281580		6
ENSG00000262784	981	1
ENSG00000272835	174	3
ENSG00000272835	324	3
ENSG00000272835		3
ENSG00000281820		1
ENSG00000263328	960	1
ENSG00000273498	1134	2
ENSG00000273498	1029	2
ENSG00000262796	951	1
ENSG00000278229	408	9
ENSG00000278229		9
ENSG00000278229	411	9
ENSG00000278229	179	9
ENSG00000281019		1
ENSG00000276920	1356	5
ENSG00000276920	936	5
ENSG00000276920		5
ENSG00000281482		1
ENSG00000273194		1
ENSG00000273397	387	3
ENSG00000273397	465	3
ENSG00000273397	216	3
ENSG00000273785		1
ENSG00000272532	1494	2
ENSG00000272532	1341	2
ENSG00000281687		1
ENSG00000276896		6
ENSG00000276896	1947	6
ENSG00000276896	1293	6
ENSG00000281603		142
ENSG00000273954		1
ENSG00000278088	138	8
ENSG00000278088	1495	8
ENSG00000278088	1552	8
ENSG00000278088		8
ENSG00000278088	1548	8
ENSG00000278088	1341	8
ENSG00000281060		138
ENSG00000275873		5
ENSG00000275873	1905	5
ENSG00000275873	906	5
ENSG00000275873	743	5
ENSG00000274166	1569	3
ENSG00000274166		3
ENSG00000274166	1425	3
ENSG00000277848		13
ENSG00000277848	1866	13
ENSG00000277848	2485	13
ENSG00000277848	2710	13
ENSG00000277848	91	13
ENSG00000282596		1
ENSG00000276482	3252	5
ENSG00000276482		5
ENSG00000276482	1041	5
ENSG00000276016	2334	31
ENSG00000276016		31
ENSG00000276016	462	31
ENSG00000276016	575	31
ENSG00000276016	1926	31
ENSG00000276016	2469	31
ENSG00000276016	933	31
ENSG00000276016	63	31
ENSG00000276016	353	31
ENSG00000276016	150	31
ENSG00000276016	497	31
ENSG00000276016	505	31
ENSG00000276016	292	31
ENSG00000276016	281	31
ENSG00000276016	158	31
ENSG00000276016	151	31
ENSG00000282090		1
ENSG00000273936	551	16
ENSG00000273936	694	16
ENSG00000273936	582	16
ENSG00000273936	852	16
ENSG00000273936		16
ENSG00000273936	76	16
ENSG00000277445		18
ENSG00000277445	1476	18
ENSG00000277445	1881	18
ENSG00000277445	1671	18
ENSG00000277445	1461	18
ENSG00000277445	1695	18
ENSG00000277445	417	18
ENSG00000277445	342	18
ENSG00000277445	107	18
ENSG00000277445	52	18
ENSG00000277445	1686	18
ENSG00000276143		1
ENSG00000275855		1
ENSG00000282126		1
ENSG00000273651		8
ENSG00000273651	1947	8
ENSG00000282810		4
ENSG00000281417		1
ENSG00000272000	1494	2
ENSG00000272000	1341	2
ENSG00000276230	1386	25
ENSG00000276230		25
ENSG00000276230	108	25
ENSG00000276230	858	25
ENSG00000276230	234	25
ENSG00000276230	598	25
ENSG00000276230	582	25
ENSG00000276230	567	25
ENSG00000276230	121	25
ENSG00000276230	26	25
ENSG00000278277	987	1
ENSG00000276994		1
ENSG00000278692	1047	1
ENSG00000275735	915	1
ENSG00000273546		1
ENSG00000275782		1
ENSG00000281521		1
ENSG00000277844		1
ENSG00000282280		1
ENSG00000280983		1
ENSG00000277429	189	9
ENSG00000277429	62	9
ENSG00000277429	333	9
ENSG00000277429	246	9
ENSG00000277429	228	9
ENSG00000277429	147	9
ENSG00000277429	268	9
ENSG00000277429	291	9
ENSG00000277429		9
ENSG00000261905		1
ENSG00000261893	1497	7
ENSG00000261893	1500	7
ENSG00000261893		7
ENSG00000261893	1494	7
ENSG00000285263		1
ENSG00000273635		1
ENSG00000282531		1
ENSG00000276068		8
ENSG00000276068	4212	8
ENSG00000276068	4044	8
ENSG00000276068	3480	8
ENSG00000276068	597	8
ENSG00000276068	3726	8
ENSG00000276455		1
ENSG00000281946		1
ENSG00000274192		1
ENSG00000273969		1
ENSG00000282058		1
ENSG00000276485		1
ENSG00000272765	465	2
ENSG00000272765	216	2
ENSG00000276005		2
ENSG00000282516		1
ENSG00000282731		1
ENSG00000282587		1
ENSG00000277278		3
ENSG00000277278	72	3
ENSG00000278846		1
ENSG00000262024	5883	4
ENSG00000262024	5817	4
ENSG00000262024	753	4
ENSG00000262024	459	4
ENSG00000274801		1
ENSG00000280556		1
ENSG00000276798		3
ENSG00000276798	1500	3
ENSG00000282581		1
ENSG00000276767		1
ENSG00000280880		1
ENSG00000274700	78	1
ENSG00000274122		1
ENSG00000281542		1
ENSG00000277365	387	3
ENSG00000277365	465	3
ENSG00000277365	216	3
ENSG00000280865		1
ENSG00000280521		1
ENSG00000275571		3
ENSG00000275571	1701	3
ENSG00000275430	382	7
ENSG00000275430	1710	7
ENSG00000275430	1563	7
ENSG00000275430	1668	7
ENSG00000275430		7
ENSG00000277753	385	7
ENSG00000277753	1659	7
ENSG00000277753	1512	7
ENSG00000277753	1617	7
ENSG00000277753		7
ENSG00000275306	894	1
ENSG00000272901	174	4
ENSG00000272901	324	4
ENSG00000272901		4
ENSG00000278403	1368	2
ENSG00000278403	1317	2
ENSG00000281274		1
ENSG00000274112	174	3
ENSG00000274112	324	3
ENSG00000274112		3
ENSG00000281740		1
ENSG00000277131	201	9
ENSG00000277131	2340	9
ENSG00000277131	1869	9
ENSG00000277131	1836	9
ENSG00000277131		9
ENSG00000276163	861	28
ENSG00000276163	813	28
ENSG00000276163		28
ENSG00000276163	864	28
ENSG00000276163	810	28
ENSG00000273616		3
ENSG00000281901		1
ENSG00000280482		1
ENSG00000281915		138
ENSG00000281821		1
ENSG00000280909		1
ENSG00000262785	1632	3
ENSG00000262785	1725	3
ENSG00000262785	141	3
ENSG00000272813		1
ENSG00000275211	543	4
ENSG00000275211	1494	4
ENSG00000275211		4
ENSG00000275211	1341	4
ENSG00000262303		1
ENSG00000280629		1
ENSG00000276613	13451	21
ENSG00000276613	13247	21
ENSG00000276613	13253	21
ENSG00000276613	13295	21
ENSG00000276613	13121	21
ENSG00000276613	16001	21
ENSG00000276613	13211	21
ENSG00000276613	15131	21
ENSG00000276613	16157	21
ENSG00000276613	434	21
ENSG00000276613	494	21
ENSG00000276613	524	21
ENSG00000276613	3449	21
ENSG00000276613	3296	21
ENSG00000276613		21
ENSG00000281798		1
ENSG00000263181	1495	6
ENSG00000263181	1552	6
ENSG00000263181		6
ENSG00000263181	1341	6
ENSG00000263181	1548	6
ENSG00000278303	13451	24
ENSG00000278303	13247	24
ENSG00000278303	13253	24
ENSG00000278303	13295	24
ENSG00000278303	13121	24
ENSG00000278303	16001	24
ENSG00000278303	13211	24
ENSG00000278303	15131	24
ENSG00000278303	16157	24
ENSG00000278303	434	24
ENSG00000278303	494	24
ENSG00000278303	524	24
ENSG00000278303	3449	24
ENSG00000278303	3296	24
ENSG00000278303		24
ENSG00000278303	6417	24
ENSG00000278303	1812	24
ENSG00000278303	14907	24
ENSG00000276825	1260	2
ENSG00000276825		2
ENSG00000282712	443	7
ENSG00000282712	431	7
ENSG00000282712		7
ENSG00000282712	485	7
ENSG00000280993		139
ENSG00000281742	624	7
ENSG00000281742		7
ENSG00000276561	1194	16
ENSG00000276561	1425	16
ENSG00000276561	1512	16
ENSG00000276561	495	16
ENSG00000276561		16
ENSG00000276561	1551	16
ENSG00000276561	558	16
ENSG00000276561	1464	16
ENSG00000263037		1
ENSG00000262734		1
ENSG00000263290		9
ENSG00000263290	1044	9
ENSG00000263290	966	9
ENSG00000262055		1
ENSG00000275658		2
ENSG00000275658	1026	2
ENSG00000282457		2
ENSG00000281184		1
ENSG00000280722		1
ENSG00000281761		1
ENSG00000282814		1
ENSG00000278501	585	1
ENSG00000275333	2769	5
ENSG00000275333	2802	5
ENSG00000275333	2733	5
ENSG00000275333	729	5
ENSG00000275333		5
ENSG00000275737	915	1
ENSG00000274320		3
ENSG00000274320	1299	3
ENSG00000280518		1
ENSG00000278481	1128	1
ENSG00000281300		3
ENSG00000281300	360	3
ENSG00000276387		3
ENSG00000276387	915	3
ENSG00000276387	1047	3
ENSG00000275991		1
ENSG00000277163	915	1
ENSG00000278086	915	1
ENSG00000274803	7875	6
ENSG00000274803		6
ENSG00000274803	1751	6
ENSG00000274803	1821	6
ENSG00000274803	2541	6
ENSG00000277540	939	3
ENSG00000277540	1251	3
ENSG00000277540	1029	3
ENSG00000282209		2
ENSG00000282755	880	1
ENSG00000282514		1
ENSG00000263231		1
ENSG00000282183		6
ENSG00000262446	1611	16
ENSG00000262446		16
ENSG00000262446	1464	16
ENSG00000262446	1350	16
ENSG00000280621		1
ENSG00000280609		1
ENSG00000281225		1
ENSG00000280645		1
ENSG00000276536		11
ENSG00000276536	513	11
ENSG00000276536	570	11
ENSG00000276536	44	11
ENSG00000273494	2322	12
ENSG00000273494	2205	12
ENSG00000273494	1421	12
ENSG00000273494	411	12
ENSG00000273494		12
ENSG00000273494	573	12
ENSG00000273494	126	12
ENSG00000273494	456	12
ENSG00000274042	1611	2
ENSG00000274042	1425	2
ENSG00000276461	5883	4
ENSG00000276461	5817	4
ENSG00000276461	753	4
ENSG00000276461	459	4
ENSG00000282113		1
ENSG00000282114		4
ENSG00000276228		1
ENSG00000273753		1
ENSG00000273673		3
ENSG00000275555	2172	2
ENSG00000275555	162	2
ENSG00000281976		3
ENSG00000275838	1368	2
ENSG00000275838	1317	2
ENSG00000280592		3
ENSG00000280883		1
ENSG00000280811		16
ENSG00000282084		4
ENSG00000282005		3
ENSG00000275037	1149	4
ENSG00000275037	828	4
ENSG00000275037	864	4
ENSG00000275037	1167	4
ENSG00000273859	1014	8
ENSG00000273859	363	8
ENSG00000273859		8
ENSG00000273859	1122	8
ENSG00000273859	963	8
ENSG00000273859	251	8
ENSG00000273859	584	8
ENSG00000275049	396	1
ENSG00000273984	13451	24
ENSG00000273984	13247	24
ENSG00000273984	13253	24
ENSG00000273984	13295	24
ENSG00000273984	13121	24
ENSG00000273984	16001	24
ENSG00000273984	13211	24
ENSG00000273984	16157	24
ENSG00000273984	15131	24
ENSG00000273984	434	24
ENSG00000273984	494	24
ENSG00000273984	524	24
ENSG00000273984	3296	24
ENSG00000273984		24
ENSG00000273984	14907	24
ENSG00000273984	6417	24
ENSG00000273984	1812	24
ENSG00000273822	13451	22
ENSG00000273822	13247	22
ENSG00000273822	13253	22
ENSG00000273822	13295	22
ENSG00000273822	13121	22
ENSG00000273822	16001	22
ENSG00000273822	13211	22
ENSG00000273822	16157	22
ENSG00000273822	13181	22
ENSG00000273822	15131	22
ENSG00000273822	3449	22
ENSG00000273822	3296	22
ENSG00000273822		22
ENSG00000273822	1812	22
ENSG00000276979	1134	2
ENSG00000276979	1029	2
ENSG00000276429	3390	6
ENSG00000276429	4251	6
ENSG00000276429		6
ENSG00000273572	2538	9
ENSG00000273572	321	9
ENSG00000273572	1956	9
ENSG00000273572		9
ENSG00000273572	572	9
ENSG00000273572	497	9
ENSG00000273572	45	9
ENSG00000276572	1233	1
ENSG00000275349	684	10
ENSG00000275349	885	10
ENSG00000275349	849	10
ENSG00000275349	541	10
ENSG00000275349	430	10
ENSG00000275349	448	10
ENSG00000275349	240	10
ENSG00000275349	789	10
ENSG00000263324	2325	4
ENSG00000263324		4
ENSG00000281612		1
ENSG00000280626		1
ENSG00000280578		1
ENSG00000280504		1
ENSG00000278216	1584	2
ENSG00000278216	522	2
ENSG00000273529	501	2
ENSG00000273529		2
ENSG00000273943	2262	3
ENSG00000273943	1716	3
ENSG00000262666	1719	10
ENSG00000262666		10
ENSG00000262666	1953	10
ENSG00000262666	2007	10
ENSG00000262666	435	10
ENSG00000262666	975	10
ENSG00000262666	729	10
ENSG00000281197		6
ENSG00000281308		1
ENSG00000280525		1
ENSG00000280794		1
ENSG00000281650		1
ENSG00000281547		1
ENSG00000281734		1
ENSG00000281321		2
ENSG00000275190	1587	2
ENSG00000275190	1335	2
ENSG00000262599	1368	2
ENSG00000262599	1056	2
ENSG00000275125		15
ENSG00000275125	687	15
ENSG00000275125	696	15
ENSG00000275125	576	15
ENSG00000275125	640	15
ENSG00000275125	589	15
ENSG00000275125	464	15
ENSG00000275125	741	15
ENSG00000275125	579	15
ENSG00000274889	816	1
ENSG00000285240		1
ENSG00000281210		1
ENSG00000276159	711	5
ENSG00000276159	618	5
ENSG00000276159	447	5
ENSG00000276159	351	5
ENSG00000276159	432	5
ENSG00000275581	189	9
ENSG00000275581	333	9
ENSG00000275581	246	9
ENSG00000275581	228	9
ENSG00000275581	291	9
ENSG00000275581	147	9
ENSG00000275581	268	9
ENSG00000281154		1
ENSG00000278432		1
ENSG00000281510		1
ENSG00000276731	1047	1
ENSG00000277132	999	1
ENSG00000277894		1
ENSG00000278426	795	1
ENSG00000276279		1
ENSG00000261994		10
ENSG00000278355	900	4
ENSG00000278355	864	4
ENSG00000278355	798	4
ENSG00000278355	762	4
ENSG00000276177	1128	1
ENSG00000277071	3114	2
ENSG00000277071	2943	2
ENSG00000280740		1
ENSG00000280720		1
ENSG00000278061		1
ENSG00000274394	1233	1
ENSG00000281704		1
ENSG00000274058	1272	2
ENSG00000274058	376	2
ENSG00000262771	403	14
ENSG00000262771		14
ENSG00000262771	364	14
ENSG00000262771	85	14
ENSG00000274953	711	5
ENSG00000274953	618	5
ENSG00000274953	447	5
ENSG00000274953	351	5
ENSG00000274953	432	5
ENSG00000278634		7
ENSG00000278634	1473	7
ENSG00000278634	1401	7
ENSG00000278634	1452	7
ENSG00000278634	612	7
ENSG00000278634	1365	7
ENSG00000278362	915	10
ENSG00000278362	876	10
ENSG00000278362	630	10
ENSG00000278362	594	10
ENSG00000278362	579	10
ENSG00000278362	864	10
ENSG00000278362	912	10
ENSG00000278362		10
ENSG00000263238	966	1
ENSG00000281174		1
ENSG00000282598		1
ENSG00000281127		1
ENSG00000274473	366	1
ENSG00000281890		1
ENSG00000275272	2184	7
ENSG00000275272	2130	7
ENSG00000275272	2208	7
ENSG00000275272	281	7
ENSG00000275272		7
ENSG00000275272	112	7
ENSG00000275272	38	7
ENSG00000282367		10
ENSG00000282367	1180	10
ENSG00000281794		138
ENSG00000273666		2
ENSG00000262505	1235	1
ENSG00000278691		2
ENSG00000275399	3189	4
ENSG00000275399	3123	4
ENSG00000275399	3120	4
ENSG00000275522	1047	2
ENSG00000275522	1125	2
ENSG00000262635		8
ENSG00000262635	196	8
ENSG00000262635	148	8
ENSG00000262635	1221	8
ENSG00000274623		1
ENSG00000226463	963	1
ENSG00000272603		1
ENSG00000224229		1
ENSG00000241408		1
ENSG00000281421		1
ENSG00000236927	966	1
ENSG00000274566	1863	2
ENSG00000274566	966	2
ENSG00000234495	1542	7
ENSG00000234495	1077	7
ENSG00000234495	745	7
ENSG00000234495		7
ENSG00000281104		1
ENSG00000281870		1
ENSG00000280892		1
ENSG00000278384	732	1
ENSG00000274050	1863	2
ENSG00000274050	966	2
ENSG00000262327	156	4
ENSG00000262327	681	4
ENSG00000262327		4
ENSG00000277824	915	4
ENSG00000277824	864	4
ENSG00000277824	630	4
ENSG00000277824	594	4
ENSG00000277006	219	1
ENSG00000263042	1704	2
ENSG00000263042	610	2
ENSG00000278827		1
ENSG00000274729	237	1
ENSG00000277807	1953	11
ENSG00000277807	1956	11
ENSG00000277807	1959	11
ENSG00000277807		11
ENSG00000277807	1905	11
ENSG00000277807	1533	11
ENSG00000275196	349	1
ENSG00000273519		1
ENSG00000277923	1419	3
ENSG00000277923	1200	3
ENSG00000274540	840	1
ENSG00000262671		1
ENSG00000281161		1
ENSG00000273884	1320	5
ENSG00000273884	113	5
ENSG00000273884	316	5
ENSG00000273884	1470	5
ENSG00000273884	618	5
ENSG00000262656		1
ENSG00000275444	195	1
ENSG00000276342	568	6
ENSG00000276342	235	6
ENSG00000276342	702	6
ENSG00000276342	594	6
ENSG00000276342	636	6
ENSG00000276342	549	6
ENSG00000281040		1
ENSG00000274513	1797	17
ENSG00000274513		17
ENSG00000274513	1794	17
ENSG00000274513	164	17
ENSG00000274513	1533	17
ENSG00000278081	585	2
ENSG00000278081	420	2
ENSG00000273641	204	1
ENSG00000275724	255	1
ENSG00000234411		1
ENSG00000277802		1
ENSG00000276378		1
ENSG00000272613		1
ENSG00000272793		1
ENSG00000282155		1
ENSG00000281407		1
ENSG00000282226		4
ENSG00000225351	2001	2
ENSG00000225351		2
ENSG00000275551	861	5
ENSG00000275551	849	5
ENSG00000275551	816	5
ENSG00000275551	804	5
ENSG00000275551	807	5
ENSG00000280960		1
ENSG00000282496		1
ENSG00000281150		1
ENSG00000274195	903	1
ENSG00000281767		1
ENSG00000274126	483	3
ENSG00000274126	534	3
ENSG00000275474	783	1
ENSG00000281429	784	1
ENSG00000277530	213	1
ENSG00000282075		4
ENSG00000275031	936	4
ENSG00000275031		4
ENSG00000275031	690	4
ENSG00000280471		1
ENSG00000277776	3114	2
ENSG00000277776	2943	2
ENSG00000272857		1
ENSG00000235788		2
ENSG00000281993		1
ENSG00000274174	472	5
ENSG00000274174	301	5
ENSG00000274174	250	5
ENSG00000274174	3114	5
ENSG00000274174	2943	5
ENSG00000281788		1
ENSG00000274405	311	9
ENSG00000274405	162	9
ENSG00000274405	327	9
ENSG00000274405	249	9
ENSG00000274405	312	9
ENSG00000274405	243	9
ENSG00000274405	153	9
ENSG00000274405	402	9
ENSG00000274405	342	9
ENSG00000281349		1
ENSG00000233054	942	1
ENSG00000228147		4
ENSG00000281945		4
ENSG00000278759	1401	19
ENSG00000278759	1515	19
ENSG00000278759		19
ENSG00000278759	206	19
ENSG00000278759	783	19
ENSG00000278759	278	19
ENSG00000278759	241	19
ENSG00000278759	200	19
ENSG00000278789	3189	4
ENSG00000278789	3123	4
ENSG00000278789	3120	4
ENSG00000235915	201	23
ENSG00000235915	294	23
ENSG00000235915		23
ENSG00000235915	42	23
ENSG00000235915	87	23
ENSG00000235915	156	23
ENSG00000235915	109	23
ENSG00000235915	138	23
ENSG00000235915	180	23
ENSG00000235915	249	23
ENSG00000235915	222	23
ENSG00000235915	108	23
ENSG00000235915	315	23
ENSG00000235915	131	23
ENSG00000277733	1419	3
ENSG00000277733	1200	3
ENSG00000275794	198	1
ENSG00000281094		1
ENSG00000281561		1
ENSG00000277667	2139	1
ENSG00000280677		1
ENSG00000275165	933	3
ENSG00000275165	948	3
ENSG00000280939		1
ENSG00000278114	385	8
ENSG00000278114	2172	8
ENSG00000278114	2025	8
ENSG00000278114	2130	8
ENSG00000278114		8
ENSG00000278114	1512	8
ENSG00000281862		1
ENSG00000275434	1149	1
ENSG00000276464	348	5
ENSG00000276464	564	5
ENSG00000276464	373	5
ENSG00000276464	465	5
ENSG00000276464	752	5
ENSG00000276296	762	1
ENSG00000274005	585	2
ENSG00000274005	420	2
ENSG00000281848		1
ENSG00000275979	2262	3
ENSG00000275979	1716	3
ENSG00000274362		1
ENSG00000278300	915	3
ENSG00000278300	864	3
ENSG00000274392		5
ENSG00000278468	13454	23
ENSG00000278468	13256	23
ENSG00000278468	13298	23
ENSG00000278468	13124	23
ENSG00000278468	16004	23
ENSG00000278468	13214	23
ENSG00000278468	13250	23
ENSG00000278468	15134	23
ENSG00000278468	16160	23
ENSG00000278468	413	23
ENSG00000278468	473	23
ENSG00000278468	503	23
ENSG00000278468	3449	23
ENSG00000278468	3296	23
ENSG00000278468		23
ENSG00000278468	1827	23
ENSG00000278468	6417	23
ENSG00000273833	762	1
ENSG00000276420	1431	1
ENSG00000276184	831	5
ENSG00000276184	963	5
ENSG00000276184	798	5
ENSG00000276184		5
ENSG00000277953	1476	2
ENSG00000277953	1500	2
ENSG00000274107		1
ENSG00000276816		1
ENSG00000277853	1440	1
ENSG00000282257		2
ENSG00000276421	1476	2
ENSG00000276421	1500	2
ENSG00000275193		1
ENSG00000281121		1
ENSG00000281229		1
ENSG00000281950	1059	3
ENSG00000281950	939	3
ENSG00000281950	858	3
ENSG00000280946		1
ENSG00000281597		1
ENSG00000281073		1
ENSG00000277033	1086	11
ENSG00000277033	162	11
ENSG00000277033	753	11
ENSG00000277033		11
ENSG00000277033	552	11
ENSG00000278021	1425	2
ENSG00000282580		1
ENSG00000282364		1
ENSG00000274739	915	1
ENSG00000273896	933	3
ENSG00000273896	948	3
ENSG00000282379	81	10
ENSG00000282379		10
ENSG00000282379	639	10
ENSG00000274109	882	1
ENSG00000276299	1437	2
ENSG00000276299	1311	2
ENSG00000278415	864	11
ENSG00000278415	798	11
ENSG00000278415	828	11
ENSG00000278415	762	11
ENSG00000278415	684	11
ENSG00000278415	720	11
ENSG00000278415	429	11
ENSG00000278415	576	11
ENSG00000278415	537	11
ENSG00000278415	353	11
ENSG00000278415		11
ENSG00000274703	861	5
ENSG00000274703	849	5
ENSG00000274703	816	5
ENSG00000274703	804	5
ENSG00000274703	807	5
ENSG00000275123	816	1
ENSG00000281711		1
ENSG00000273865	882	1
ENSG00000273916	915	4
ENSG00000273916	864	4
ENSG00000273916	630	4
ENSG00000273916	594	4
ENSG00000276370	1425	1
ENSG00000281573	1437	1
ENSG00000282349		1
ENSG00000282254		4
ENSG00000276526		1
ENSG00000275661		1
ENSG00000276351		1
ENSG00000276345	462	1
ENSG00000252239		1
ENSG00000276452	204	5
ENSG00000276452		5
ENSG00000273532		1
ENSG00000226271	936	1
ENSG00000277457	795	1
ENSG00000231904		1
ENSG00000231179	1023	4
ENSG00000231179	1152	4
ENSG00000231179		4
ENSG00000231179	1056	4
ENSG00000278296		1
ENSG00000274504	783	1
ENSG00000277996	2139	1
ENSG00000274511	1233	1
ENSG00000278365	255	1
ENSG00000274533	516	1
ENSG00000276739	1368	2
ENSG00000276739	1317	2
ENSG00000278120	915	1
ENSG00000278707	1368	2
ENSG00000278707	1317	2
ENSG00000274185		3
ENSG00000274185	1500	3
ENSG00000230754		1
ENSG00000237703	1446	2
ENSG00000237703	1188	2
ENSG00000276720		1
ENSG00000273726		1
ENSG00000277751	657	8
ENSG00000277751	660	8
ENSG00000277751		8
ENSG00000275462		2
ENSG00000262145		4
ENSG00000262145	741	4
ENSG00000262145	113	4
ENSG00000282475		1
ENSG00000262927		1
ENSG00000276312		1
ENSG00000276700		1
ENSG00000273564	1620	4
ENSG00000273564		4
ENSG00000275757		1
ENSG00000262226		1
ENSG00000273739		1
ENSG00000262016		1
ENSG00000278154	864	29
ENSG00000278154	813	29
ENSG00000278154	861	29
ENSG00000278154	810	29
ENSG00000278154		29
ENSG00000278154	831	29
ENSG00000262607	3114	4
ENSG00000262607	2280	4
ENSG00000262607		4
ENSG00000262819		1
ENSG00000281424		1
ENSG00000276033	1059	3
ENSG00000276033		3
ENSG00000276033	362	3
ENSG00000262201		1
ENSG00000280545		1
ENSG00000262082		1
ENSG00000274131		3
ENSG00000274131	765	3
ENSG00000274131	735	3
ENSG00000235714		1
