GeneSymbol	CDS_length
ENSG00000074621	3300
ENSG00000074657	3906
ENSG00000074660	2493
ENSG00000074695	1533
ENSG00000074696	1203
ENSG00000074706	1317
ENSG00000074755	8886
ENSG00000074771	1707
ENSG00000074800	1305
ENSG00000074803	3438
ENSG00000074842	570
ENSG00000074855	3699
ENSG00000074935	1428
ENSG00000074964	3840
ENSG00000074966	1584
ENSG00000075035	1758
ENSG00000075043	2619
ENSG00000075073	1197
ENSG00000075089	1191
ENSG00000075131	906
ENSG00000075142	597
ENSG00000075151	5688
ENSG00000075188	981
ENSG00000075213	2316
ENSG00000075218	2220
ENSG00000075223	2256
ENSG00000075234	1410
ENSG00000075239	1305
ENSG00000075240	1737
ENSG00000075275	9060
ENSG00000075290	1056
ENSG00000075292	5937
ENSG00000075303	1017
ENSG00000075336	747
ENSG00000075340	2181
ENSG00000075388	621
ENSG00000075391	3843
ENSG00000075399	1896
ENSG00000075407	1686
ENSG00000075413	2391
ENSG00000075415	1089
ENSG00000075420	3615
ENSG00000075426	981
ENSG00000075429	828
ENSG00000075461	984
ENSG00000075539	9042
ENSG00000075568	5652
ENSG00000075618	1482
ENSG00000075624	1128
ENSG00000075643	2667
ENSG00000075651	3225
ENSG00000075673	3138
ENSG00000075702	4572
ENSG00000075711	2781
ENSG00000075785	654
ENSG00000075790	1047
ENSG00000075826	3540
ENSG00000075856	2946
ENSG00000075884	1428
ENSG00000075886	1353
ENSG00000075891	1254
ENSG00000075914	876
ENSG00000075945	2379
ENSG00000075975	1284
ENSG00000076003	2466
ENSG00000076043	714
ENSG00000076053	804
ENSG00000076067	1224
ENSG00000076108	5718
ENSG00000076201	4911
ENSG00000076242	2271
ENSG00000076248	942
ENSG00000076258	1677
ENSG00000076321	1830
ENSG00000076344	1404
ENSG00000076351	1380
ENSG00000076356	5685
ENSG00000076382	3582
ENSG00000076513	1773
ENSG00000076554	744
ENSG00000076555	7377
ENSG00000076604	1413
ENSG00000076641	1299
ENSG00000076650	2796
ENSG00000076662	1644
ENSG00000076685	1710
ENSG00000076706	1941
ENSG00000076826	3831
ENSG00000076864	2247
ENSG00000076924	2568
ENSG00000076928	2907
ENSG00000076944	1815
ENSG00000076984	1308
ENSG00000077009	708
ENSG00000077044	3645
ENSG00000077063	4992
ENSG00000077080	1281
ENSG00000077092	1368
ENSG00000077097	4881
ENSG00000077147	1770
ENSG00000077150	2703
ENSG00000077152	594
ENSG00000077157	3132
ENSG00000077232	2382
ENSG00000077235	6330
ENSG00000077238	2478
ENSG00000077254	2829
ENSG00000077312	849
ENSG00000077327	1530
ENSG00000077348	774
ENSG00000077380	1917
ENSG00000077420	2001
ENSG00000077454	2052
ENSG00000077458	1020
ENSG00000077463	1068
ENSG00000077498	1590
ENSG00000077514	1401
ENSG00000077522	2685
ENSG00000077549	906
ENSG00000077585	1200
ENSG00000077616	2223
ENSG00000077684	2529
ENSG00000077782	2679
ENSG00000077800	984
ENSG00000077935	3708
ENSG00000077942	2166
ENSG00000077943	3192
ENSG00000077984	438
ENSG00000078018	5973
ENSG00000078043	1866
ENSG00000078053	2088
ENSG00000078070	2178
ENSG00000078081	1251
ENSG00000078098	2283
ENSG00000078114	3045
ENSG00000078124	825
ENSG00000078140	603
ENSG00000078142	2664
ENSG00000078177	5313
ENSG00000078237	813
ENSG00000078246	1506
ENSG00000078269	4491
ENSG00000078295	3276
ENSG00000078304	1668
ENSG00000078328	1749
ENSG00000078369	1023
ENSG00000078399	819
ENSG00000078401	639
ENSG00000078403	3207
ENSG00000078487	1950
ENSG00000078549	1575
ENSG00000078579	636
ENSG00000078618	3660
ENSG00000078668	855
ENSG00000078674	6075
ENSG00000078687	5835
ENSG00000078699	1845
ENSG00000078725	2286
ENSG00000078747	2712
ENSG00000078795	1875
ENSG00000078804	663
ENSG00000078808	1068
ENSG00000078814	5949
ENSG00000078898	1377
ENSG00000078900	1911
ENSG00000078902	825
ENSG00000078967	444
ENSG00000079101	1557
ENSG00000079102	1992
ENSG00000079112	2499
ENSG00000079134	1974
ENSG00000079150	669
ENSG00000079156	2880
ENSG00000079215	1770
ENSG00000079246	2199
ENSG00000079257	669
ENSG00000079263	2604
ENSG00000079277	1398
ENSG00000079308	5583
ENSG00000079313	3666
ENSG00000079332	597
ENSG00000079335	1875
ENSG00000079337	2772
ENSG00000079385	1581
ENSG00000079387	1935
ENSG00000079393	1005
ENSG00000079432	7554
ENSG00000079435	3231
ENSG00000079459	1431
ENSG00000079462	696
ENSG00000079557	1800
ENSG00000079616	2040
ENSG00000079689	831
ENSG00000079691	4116
ENSG00000079739	1755
ENSG00000079785	2223
ENSG00000079805	2613
ENSG00000079819	3018
ENSG00000079841	5079
ENSG00000079931	1842
ENSG00000079950	786
ENSG00000079974	717
ENSG00000079999	1875
ENSG00000080007	1947
ENSG00000080031	3348
ENSG00000080166	1659
ENSG00000080189	1185
ENSG00000080200	8913
ENSG00000080224	3393
ENSG00000080293	1323
ENSG00000080298	2250
ENSG00000080345	7419
ENSG00000080371	678
ENSG00000080493	3285
ENSG00000080503	4773
ENSG00000080511	996
ENSG00000080546	1656
ENSG00000080573	5238
ENSG00000080603	9693
ENSG00000080608	1947
ENSG00000080618	1272
ENSG00000080644	1518
ENSG00000080709	2574
ENSG00000080802	2142
ENSG00000080815	1404
ENSG00000080819	1365
ENSG00000080822	831
ENSG00000080823	1260
ENSG00000080824	2565
ENSG00000080839	3207
ENSG00000080845	2979
ENSG00000080854	4314
ENSG00000080910	1068
ENSG00000080986	1929
ENSG00000081014	3414
ENSG00000081019	2409
ENSG00000081026	4446
ENSG00000081041	324
ENSG00000081051	1869
ENSG00000081052	5073
ENSG00000081059	1446
ENSG00000081087	1005
ENSG00000081138	2358
ENSG00000081148	3726
ENSG00000081154	537
ENSG00000081177	1866
ENSG00000081181	1065
ENSG00000081189	1452
ENSG00000081237	3921
ENSG00000081248	5622
ENSG00000081277	2244
ENSG00000081307	1386
ENSG00000081320	1119
ENSG00000081377	1497
ENSG00000081386	2052
ENSG00000081479	13968
ENSG00000081665	1335
ENSG00000081692	1254
ENSG00000081721	1023
ENSG00000081760	2019
ENSG00000081791	1548
ENSG00000081800	1788
ENSG00000081803	3891
ENSG00000081818	2388
ENSG00000081853	2799
ENSG00000081870	645
ENSG00000081913	5154
ENSG00000081923	3756
ENSG00000081985	2589
ENSG00000082014	1452
ENSG00000082068	1965
ENSG00000082074	2520
ENSG00000082126	1914
ENSG00000082146	1257
ENSG00000082153	1356
ENSG00000082175	2802
ENSG00000082196	960
ENSG00000082212	1755
ENSG00000082213	1329
ENSG00000082258	2193
ENSG00000082269	4548
ENSG00000082293	3429
ENSG00000082397	3264
ENSG00000082438	3702
ENSG00000082482	1281
ENSG00000082497	1071
ENSG00000082512	1674
ENSG00000082515	699
ENSG00000082516	4527
ENSG00000082556	1230
ENSG00000082641	2319
ENSG00000082684	3618
ENSG00000082701	1413
ENSG00000082781	2400
ENSG00000082805	3363
ENSG00000082898	3216
ENSG00000082996	1146
ENSG00000083067	5160
ENSG00000083093	3561
ENSG00000083097	7431
ENSG00000083099	297
ENSG00000083123	1179
ENSG00000083168	6021
ENSG00000083223	4488
ENSG00000083290	3111
ENSG00000083307	1878
ENSG00000083312	2697
ENSG00000083444	2184
ENSG00000083454	1296
ENSG00000083457	3540
ENSG00000083520	2877
ENSG00000083535	2274
ENSG00000083544	2235
ENSG00000083635	1488
ENSG00000083642	4344
ENSG00000083720	1563
ENSG00000083782	969
ENSG00000083799	2871
ENSG00000083807	2073
ENSG00000083812	1662
ENSG00000083814	1605
ENSG00000083817	1785
ENSG00000083828	1209
ENSG00000083838	1353
ENSG00000083844	1884
ENSG00000083845	678
ENSG00000083857	13767
ENSG00000083896	2208
ENSG00000083937	690
ENSG00000084070	1290
ENSG00000084072	945
ENSG00000084073	1428
ENSG00000084090	1113
ENSG00000084092	2097
ENSG00000084093	3294
ENSG00000084110	1974
ENSG00000084112	3150
ENSG00000084207	633
ENSG00000084234	2292
ENSG00000084444	1869
ENSG00000084453	2013
ENSG00000084463	1926
ENSG00000084623	1317
ENSG00000084628	624
ENSG00000084636	4815
ENSG00000084652	1641
ENSG00000084674	13692
ENSG00000084676	4326
ENSG00000084693	2661
ENSG00000084710	2454
ENSG00000084731	2382
ENSG00000084733	603
ENSG00000084734	1878
ENSG00000084754	2379
ENSG00000084764	846
ENSG00000084774	6678
ENSG00000085063	387
ENSG00000085117	804
ENSG00000085231	519
ENSG00000085265	981
ENSG00000085274	1833
ENSG00000085276	3720
ENSG00000085365	1017
ENSG00000085377	2133
ENSG00000085382	2730
ENSG00000085415	1266
ENSG00000085433	2784
ENSG00000085449	1233
ENSG00000085465	2037
ENSG00000085491	1434
ENSG00000085511	4827
ENSG00000085514	912
ENSG00000085552	3540
ENSG00000085563	3843
ENSG00000085644	1380
ENSG00000085662	951
ENSG00000085719	1614
ENSG00000085721	1956
ENSG00000085733	1905
ENSG00000085741	1065
ENSG00000085760	2184
ENSG00000085788	2136
ENSG00000085831	1842
ENSG00000085832	2691
ENSG00000085840	2586
ENSG00000085871	444
ENSG00000085872	2784
ENSG00000085978	1875
ENSG00000085982	3744
ENSG00000085998	2247
ENSG00000085999	2244
ENSG00000086015	5397
ENSG00000086061	1194
ENSG00000086062	1197
ENSG00000086065	660
ENSG00000086102	3363
ENSG00000086159	849
ENSG00000086189	954
ENSG00000086200	3048
ENSG00000086205	2253
ENSG00000086232	1893
ENSG00000086288	1767
ENSG00000086289	675
ENSG00000086300	606
ENSG00000086475	1179
ENSG00000086504	771
ENSG00000086506	429
ENSG00000086544	2052
ENSG00000086548	1035
ENSG00000086570	13050
ENSG00000086589	1263
ENSG00000086598	606
ENSG00000086619	1404
ENSG00000086666	627
ENSG00000086696	1164
ENSG00000086730	732
ENSG00000086827	2340
ENSG00000086848	1857
ENSG00000086967	3426
ENSG00000086991	1737
ENSG00000087008	2103
ENSG00000087053	1932
ENSG00000087074	2025
ENSG00000087076	813
ENSG00000087077	1431
ENSG00000087085	1854
ENSG00000087086	528
ENSG00000087087	2631
ENSG00000087088	657
ENSG00000087095	1584
ENSG00000087111	1668
ENSG00000087116	3636
ENSG00000087128	1272
ENSG00000087152	1065
ENSG00000087157	1671
ENSG00000087191	1221
ENSG00000087206	2160
ENSG00000087237	1482
ENSG00000087245	1983
ENSG00000087250	342
ENSG00000087253	1635
ENSG00000087258	1065
ENSG00000087263	1629
ENSG00000087266	1857
ENSG00000087269	2574
ENSG00000087274	2400
ENSG00000087299	1392
ENSG00000087301	2478
ENSG00000087302	735
ENSG00000087303	4128
ENSG00000087338	1548
ENSG00000087365	2688
ENSG00000087448	1518
ENSG00000087460	3117
ENSG00000087470	2250
ENSG00000087494	630
ENSG00000087495	1680
ENSG00000087502	1134
ENSG00000087510	1353
ENSG00000087586	1212
ENSG00000087589	2361
ENSG00000087884	507
ENSG00000087903	2172
ENSG00000087995	1137
ENSG00000088002	1098
ENSG00000088035	1524
ENSG00000088038	2262
ENSG00000088053	1863
ENSG00000088179	2781
ENSG00000088205	2013
ENSG00000088247	2244
ENSG00000088256	1080
ENSG00000088280	2712
ENSG00000088298	1737
ENSG00000088305	2562
ENSG00000088320	897
ENSG00000088325	2352
ENSG00000088356	402
ENSG00000088367	4788
ENSG00000088386	2127
ENSG00000088387	6279
ENSG00000088448	1263
ENSG00000088451	1053
ENSG00000088538	6093
ENSG00000088543	489
ENSG00000088682	957
ENSG00000088726	702
ENSG00000088727	2373
ENSG00000088756	2190
ENSG00000088766	906
ENSG00000088782	300
ENSG00000088808	3273
ENSG00000088812	4290
ENSG00000088826	1758
ENSG00000088827	5130
ENSG00000088832	390
ENSG00000088833	1119
ENSG00000088836	2757
ENSG00000088854	3534
ENSG00000088876	1923
ENSG00000088881	1809
ENSG00000088882	2205
ENSG00000088888	1623
ENSG00000088899	2022
ENSG00000088926	1878
ENSG00000088930	2853
ENSG00000088970	2022
ENSG00000088986	270
ENSG00000088992	645
ENSG00000089006	1215
ENSG00000089009	867
ENSG00000089012	1164
ENSG00000089022	1422
ENSG00000089041	1788
ENSG00000089048	2556
ENSG00000089050	561
ENSG00000089053	2268
ENSG00000089057	1953
ENSG00000089060	1755
ENSG00000089063	552
ENSG00000089091	2259
ENSG00000089094	4011
ENSG00000089101	3714
ENSG00000089116	1209
ENSG00000089123	1263
ENSG00000089127	1245
ENSG00000089154	8016
ENSG00000089157	954
ENSG00000089159	3246
ENSG00000089163	945
ENSG00000089169	2085
ENSG00000089177	4179
ENSG00000089195	1494
ENSG00000089199	2034
ENSG00000089220	564
ENSG00000089225	1557
ENSG00000089234	1779
ENSG00000089248	786
ENSG00000089250	4407
ENSG00000089280	1584
ENSG00000089327	585
ENSG00000089335	1332
ENSG00000089351	2424
ENSG00000089356	435
ENSG00000089486	627
ENSG00000089505	861
ENSG00000089558	3054
ENSG00000089597	2901
ENSG00000089639	2913
ENSG00000089685	498
ENSG00000089692	1578
ENSG00000089693	747
ENSG00000089723	705
ENSG00000089737	2580
ENSG00000089775	1308
ENSG00000089818	828
ENSG00000089847	3711
ENSG00000089876	2232
ENSG00000089902	1458
ENSG00000089916	1449
ENSG00000090006	4875
ENSG00000090013	738
ENSG00000090020	2448
ENSG00000090054	1515
ENSG00000090060	2238
ENSG00000090061	1743
ENSG00000090097	1212
ENSG00000090104	630
ENSG00000090238	474
ENSG00000090263	321
ENSG00000090266	318
ENSG00000090273	996
ENSG00000090316	1305
ENSG00000090339	1599
ENSG00000090372	2283
ENSG00000090376	1791
ENSG00000090382	447
ENSG00000090402	5484
ENSG00000090432	1059
ENSG00000090447	1017
ENSG00000090470	1458
ENSG00000090487	927
ENSG00000090512	1149
ENSG00000090520	1077
ENSG00000090530	2127
ENSG00000090534	1482
ENSG00000090539	2868
ENSG00000090554	708
ENSG00000090565	2271
ENSG00000090581	1002
ENSG00000090612	2844
ENSG00000090615	4497
ENSG00000090621	1983
ENSG00000090659	1215
ENSG00000090661	1185
ENSG00000090674	1743
ENSG00000090686	3144
ENSG00000090857	2640
ENSG00000090861	3000
ENSG00000090863	3612
ENSG00000090905	5889
ENSG00000090924	4161
ENSG00000090932	1857
ENSG00000090971	621
ENSG00000090975	4050
ENSG00000090989	2685
ENSG00000091009	3183
ENSG00000091010	1017
ENSG00000091039	2670
ENSG00000091073	1869
ENSG00000091106	3075
ENSG00000091127	1986
ENSG00000091128	5286
ENSG00000091129	3915
ENSG00000091136	5361
ENSG00000091137	2343
ENSG00000091138	2295
ENSG00000091140	1530
ENSG00000091157	4473
ENSG00000091164	870
ENSG00000091181	1263
ENSG00000091262	4512
ENSG00000091317	552
ENSG00000091409	3393
ENSG00000091428	3036
ENSG00000091436	2403
ENSG00000091483	1533
ENSG00000091490	3399
ENSG00000091513	2097
ENSG00000091527	777
ENSG00000091536	10593
ENSG00000091542	1185
ENSG00000091583	1038
ENSG00000091592	4422
ENSG00000091622	2925
ENSG00000091640	684
ENSG00000091651	759
ENSG00000091656	10851
ENSG00000091664	1749
ENSG00000091704	1260
ENSG00000091732	1509
ENSG00000091831	1788
ENSG00000091844	633
ENSG00000091879	1491
ENSG00000091947	774
ENSG00000091972	885
ENSG00000091986	2853
ENSG00000092009	744
ENSG00000092010	753
ENSG00000092020	1362
ENSG00000092036	1092
ENSG00000092051	1887
ENSG00000092054	5808
ENSG00000092067	846
ENSG00000092068	1608
ENSG00000092094	1008
ENSG00000092096	1950
ENSG00000092098	3219
ENSG00000092108	1929
ENSG00000092140	2211
ENSG00000092148	7833
ENSG00000092199	921
ENSG00000092200	3861
ENSG00000092201	3144
ENSG00000092203	1866
ENSG00000092208	828
ENSG00000092295	2454
ENSG00000092330	1356
ENSG00000092345	948
ENSG00000092421	3144
ENSG00000092439	5598
ENSG00000092445	2673
ENSG00000092470	1881
ENSG00000092529	2466
ENSG00000092531	636
ENSG00000092607	1809
ENSG00000092621	1602
ENSG00000092758	2055
ENSG00000092820	1761
ENSG00000092841	717
ENSG00000092847	2676
ENSG00000092850	1293
ENSG00000092853	4020
ENSG00000092871	1092
ENSG00000092929	3429
ENSG00000092931	1350
ENSG00000092964	2034
ENSG00000092969	1329
ENSG00000092978	1587
ENSG00000093000	1407
ENSG00000093009	1797
ENSG00000093010	909
ENSG00000093072	1536
ENSG00000093134	825
ENSG00000093144	924
ENSG00000093167	2166
ENSG00000093183	912
ENSG00000093217	1668
ENSG00000094661	1068
ENSG00000094755	1323
ENSG00000094796	1251
ENSG00000094804	1683
ENSG00000094880	1794
ENSG00000094914	1641
ENSG00000094916	576
ENSG00000094963	1608
ENSG00000094975	4218
ENSG00000095002	2817
ENSG00000095015	4539
ENSG00000095059	1110
ENSG00000095066	2160
ENSG00000095110	1644
ENSG00000095139	1659
ENSG00000095203	2703
ENSG00000095209	876
ENSG00000095261	1515
ENSG00000095303	1800
ENSG00000095319	5250
ENSG00000095321	1881
ENSG00000095370	2583
ENSG00000095380	1080
ENSG00000095383	2787
ENSG00000095397	2724
ENSG00000095464	2577
ENSG00000095485	1617
ENSG00000095539	2532
ENSG00000095564	5550
ENSG00000095574	1260
ENSG00000095585	1371
ENSG00000095587	3048
ENSG00000095596	1494
ENSG00000095627	3570
ENSG00000095637	3885
ENSG00000095713	1986
ENSG00000095739	783
ENSG00000095752	600
ENSG00000095777	4851
ENSG00000095787	1944
ENSG00000095794	1038
ENSG00000095906	816
ENSG00000095917	729
ENSG00000095932	393
ENSG00000095951	8157
ENSG00000095970	693
ENSG00000095981	969
ENSG00000096006	831
ENSG00000096060	1374
ENSG00000096063	2016
ENSG00000096070	3618
ENSG00000096080	791
ENSG00000096088	1167
ENSG00000096092	300
ENSG00000096093	1926
ENSG00000096264	831
ENSG00000096384	2175
ENSG00000096395	348
ENSG00000096401	2409
ENSG00000096433	8016
ENSG00000096654	2256
ENSG00000096696	8616
ENSG00000096717	2244
ENSG00000096746	1041
ENSG00000096872	1803
ENSG00000096968	3399
ENSG00000096996	1989
ENSG00000097007	3450
ENSG00000097021	1143
ENSG00000097033	1185
ENSG00000097046	1725
ENSG00000097096	3585
ENSG00000099139	5664
ENSG00000099194	1080
ENSG00000099203	684
ENSG00000099204	2505
ENSG00000099219	2715
ENSG00000099246	708
ENSG00000099250	2772
ENSG00000099256	678
ENSG00000099260	1656
ENSG00000099282	885
ENSG00000099284	1119
ENSG00000099290	4026
ENSG00000099308	4044
ENSG00000099326	2205
ENSG00000099330	795
ENSG00000099331	6474
ENSG00000099337	942
ENSG00000099338	3480
ENSG00000099341	1053
ENSG00000099364	2085
ENSG00000099365	867
ENSG00000099377	1110
ENSG00000099381	5124
ENSG00000099385	880
ENSG00000099617	642
ENSG00000099622	894
ENSG00000099624	507
ENSG00000099625	2178
ENSG00000099769	1932
ENSG00000099783	2193
ENSG00000099785	741
ENSG00000099795	414
ENSG00000099797	1041
ENSG00000099800	288
ENSG00000099804	711
ENSG00000099810	1005
ENSG00000099812	2040
ENSG00000099814	4665
ENSG00000099817	633
ENSG00000099821	3693
ENSG00000099822	2670
ENSG00000099834	2538
ENSG00000099840	699
ENSG00000099849	1122
ENSG00000099860	531
ENSG00000099864	1164
ENSG00000099866	1149
ENSG00000099875	1398
ENSG00000099889	2889
ENSG00000099899	1932
ENSG00000099901	837
ENSG00000099904	2337
ENSG00000099910	1905
ENSG00000099917	2367
ENSG00000099937	1500
ENSG00000099940	777
ENSG00000099942	912
ENSG00000099949	2523
ENSG00000099953	1467
ENSG00000099954	4455
ENSG00000099956	1185
ENSG00000099957	1326
ENSG00000099958	720
ENSG00000099960	1908
ENSG00000099968	1530
ENSG00000099974	405
ENSG00000099977	501
ENSG00000099985	759
ENSG00000099991	6663
ENSG00000099992	1548
ENSG00000099994	2469
ENSG00000099995	2382
ENSG00000099998	1764
ENSG00000099999	1134
ENSG00000100003	1212
ENSG00000100012	1203
ENSG00000100014	3411
ENSG00000100023	1845
ENSG00000100024	1155
ENSG00000100027	465
ENSG00000100028	381
ENSG00000100029	1767
ENSG00000100030	1083
ENSG00000100031	1710
ENSG00000100033	1803
ENSG00000100034	1365
ENSG00000100036	1053
ENSG00000100038	2589
ENSG00000100053	636
ENSG00000100055	1185
ENSG00000100056	1431
ENSG00000100060	966
ENSG00000100065	3099
ENSG00000100075	936
ENSG00000100077	2067
ENSG00000100078	1530
ENSG00000100079	399
ENSG00000100083	1971
ENSG00000100084	3054
ENSG00000100092	2106
ENSG00000100095	3075
ENSG00000100097	408
ENSG00000100099	2127
ENSG00000100100	792
ENSG00000100104	1020
ENSG00000100105	2064
ENSG00000100106	7098
ENSG00000100109	2514
ENSG00000100116	1338
ENSG00000100121	759
ENSG00000100122	759
ENSG00000100124	903
ENSG00000100129	1824
ENSG00000100138	819
ENSG00000100139	2763
ENSG00000100142	477
ENSG00000100146	1401
ENSG00000100147	690
ENSG00000100150	4812
ENSG00000100151	1248
ENSG00000100154	7446
ENSG00000100156	1515
ENSG00000100162	543
ENSG00000100167	2571
ENSG00000100170	1995
ENSG00000100191	1980
ENSG00000100196	663
ENSG00000100197	1494
ENSG00000100201	2196
ENSG00000100206	1023
ENSG00000100207	5883
ENSG00000100209	708
ENSG00000100211	510
ENSG00000100216	429
ENSG00000100218	1047
ENSG00000100219	1131
ENSG00000100220	1518
ENSG00000100221	609
ENSG00000100225	1569
ENSG00000100226	2010
ENSG00000100227	1317
ENSG00000100228	804
ENSG00000100234	636
ENSG00000100239	2901
ENSG00000100241	5700
ENSG00000100242	2217
ENSG00000100243	1038
ENSG00000100246	318
ENSG00000100249	873
ENSG00000100253	858
ENSG00000100258	2124
ENSG00000100263	1161
ENSG00000100266	1461
ENSG00000100271	1272
ENSG00000100276	612
ENSG00000100280	2850
ENSG00000100281	1806
ENSG00000100284	1482
ENSG00000100285	3063
ENSG00000100288	1188
ENSG00000100290	483
ENSG00000100292	867
ENSG00000100294	1173
ENSG00000100296	2052
ENSG00000100297	2205
ENSG00000100298	603
ENSG00000100299	1530
ENSG00000100300	510
ENSG00000100302	801
ENSG00000100304	1935
ENSG00000100307	756
ENSG00000100311	726
ENSG00000100312	1266
ENSG00000100314	648
ENSG00000100316	1212
ENSG00000100319	513
ENSG00000100320	1356
ENSG00000100321	702
ENSG00000100324	1515
ENSG00000100325	2274
ENSG00000100330	3597
ENSG00000100335	1437
ENSG00000100336	1056
ENSG00000100341	1290
ENSG00000100342	1245
ENSG00000100344	1446
ENSG00000100345	5946
ENSG00000100346	6672
ENSG00000100347	1410
ENSG00000100348	501
ENSG00000100350	2055
ENSG00000100351	993
ENSG00000100353	1647
ENSG00000100354	5502
ENSG00000100359	2250
ENSG00000100360	561
ENSG00000100362	333
ENSG00000100364	1230
ENSG00000100365	1047
ENSG00000100368	2712
ENSG00000100372	924
ENSG00000100373	864
ENSG00000100376	1074
ENSG00000100379	945
ENSG00000100380	1110
ENSG00000100385	1656
ENSG00000100387	327
ENSG00000100393	7245
ENSG00000100395	2118
ENSG00000100399	2289
ENSG00000100401	1764
